,Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Es_Turbo,Cilindrada,Antiguedad_Anios
321,1882,442.0,55,1116,9,1,2,47672,4.0,0,1,4,0,14,12,0,1.8,9
322,22894,1844.23,39,1100,9,0,5,109100,12.0,0,0,4,0,2,12,0,4.0,16
323,11290,453.36,20,667,9,0,2,145000,4.0,0,1,4,1,12,8,0,1.3,13
324,6586,1578.92,4,67,9,0,4,270000,4.0,1,2,4,0,6,2,0,1.8,29
325,14426,1766.07,55,425,9,1,2,188800,4.0,3,1,4,0,7,8,0,2.4,20
326,36065,1051.0,37,1061,4,1,5,39000,4.0,3,1,4,0,12,12,0,2.4,10
327,27284,543.05,55,431,9,1,5,52000,4.0,2,1,4,0,1,12,0,2.5,12
328,21639,1091.0,52,707,4,0,5,34000,4.0,3,0,4,0,14,7,0,2.5,10
329,7840,790.0,22,834,3,1,5,140000,4.0,0,1,4,0,12,4,0,1.6,17
330,7840,1714.34,34,557,9,0,0,180003,4.0,1,2,4,0,1,4,0,2.0,28
332,1646,1292.0,34,764,4,1,5,59099,6.0,0,0,4,0,14,0,0,3.0,10
333,24198,640.0,22,1389,4,1,1,124000,4.0,0,1,4,0,12,4,0,2.0,13
334,25365,502.0,20,667,3,1,5,34682,4.0,0,1,4,0,7,4,0,1.5,13
335,1725,777.0,7,975,9,1,5,310061,4.0,0,1,4,0,2,12,0,2.5,12
337,17249,586.0,55,1116,9,0,2,22400,4.0,0,1,4,0,14,8,0,1.8,14
339,31361,639.0,22,1286,9,1,5,62000,4.0,2,1,4,0,14,12,1,2.0,12
340,4704,1047.0,22,617,9,1,1,54279,4.0,0,1,4,0,12,4,0,1.6,19
341,12720,645.0,7,523,9,1,5,135759,4.0,0,1,4,0,7,4,0,1.8,15
342,26372,640.0,22,1389,4,1,1,120534,4.0,0,1,4,0,12,4,0,2.0,13
343,13485,6015.98,4,1477,4,1,4,189000,6.0,2,0,4,1,1,10,0,3.0,23
344,25591,528.0,22,617,9,1,5,140000,4.0,0,1,4,0,14,4,0,1.6,12
345,6429,1211.0,34,334,9,1,5,108517,6.0,0,0,4,0,14,12,0,3.0,16
347,39829,1811.0,30,776,4,1,5,155821,8.0,0,0,4,0,1,0,0,4.6,16
348,13172,1793.0,34,587,9,1,1,325811,8.0,0,0,4,0,1,12,0,5.5,15
349,627,1077.0,55,366,4,1,5,24339,4.0,0,1,4,0,2,12,0,2.0,7
350,8097,790.0,10,910,9,1,5,130000,4.0,0,1,4,0,1,4,0,1.6,17
351,12388,919.0,4,1477,4,1,1,420794,6.0,0,0,4,0,1,12,0,3.0,14
352,18503,642.0,22,1286,9,0,2,280480,4.0,0,1,4,0,12,9,0,2.0,14
353,12231,574.0,20,854,9,0,2,150000,4.0,3,1,4,0,1,12,0,1.3,16
355,17054,862.0,22,808,10,1,1,237853,4.0,0,1,4,0,12,4,0,2.5,15
356,5300,3724.6,20,1335,10,0,5,111000,4.0,0,1,4,1,1,6,0,2.0,25
357,9565,765.0,22,1286,9,1,4,42000,4.0,0,1,4,0,8,4,0,2.0,11
358,24302,765.0,7,975,9,1,1,60618,4.0,0,1,4,0,1,4,0,2.0,11
359,18817,1137.9,55,425,9,1,5,230400,4.0,0,1,4,0,12,12,0,2.4,17
360,1960,777.0,39,251,9,1,5,127918,4.0,0,1,4,0,11,12,0,2.5,12
361,17249,1051.0,22,1286,9,0,5,77000,4.0,2,1,4,0,12,10,0,2.4,10
362,15530,891.0,22,1286,9,1,4,280016,4.0,0,1,4,0,12,4,0,2.0,10
363,11290,891.0,22,1286,9,1,4,270874,4.0,0,1,4,0,12,4,0,2.0,10
364,24148,585.0,55,1116,3,0,2,118000,4.0,0,1,4,0,13,12,0,1.8,13
365,10036,639.0,22,1286,9,1,4,362868,4.0,0,1,4,0,12,4,0,2.0,12
366,18817,697.0,22,617,9,0,5,85000,4.0,2,1,4,0,1,12,0,1.8,11
367,10349,308.0,30,403,3,1,2,132563,4.0,0,1,4,0,11,0,0,1.8,12
368,549,1399.0,30,1197,4,1,5,138211,6.0,0,0,4,0,1,12,0,3.5,16
369,9252,765.0,22,1286,9,1,4,391625,4.0,0,1,4,0,8,4,0,2.0,11
370,55823,930.0,22,1389,4,1,1,38577,4.0,0,1,4,0,1,4,0,1.7,8
371,25089,779.0,55,425,9,1,5,132800,6.0,2,2,4,0,2,12,0,2.5,13
372,18669,862.0,22,808,7,1,1,52686,4.0,0,1,4,0,12,4,0,2.5,15
373,941,1058.0,30,1203,4,1,2,232357,6.0,0,0,4,0,1,12,0,3.5,14
374,15053,1998.0,15,1369,6,0,1,253206,4.0,1,2,4,0,14,2,0,2.4,25
375,10660,271.0,20,667,3,1,2,76525,4.0,0,1,4,0,2,4,0,1.5,12
376,37000,891.0,22,1389,4,1,1,80000,4.0,0,1,4,0,12,4,0,2.0,10
377,18826,707.0,51,1188,4,1,1,186412,4.0,0,1,4,0,12,4,0,2.0,15
378,14583,1172.0,34,587,9,1,1,230696,6.0,0,0,4,0,1,12,0,3.5,15
379,21012,1411.0,34,1432,7,0,1,285000,4.0,1,2,4,0,11,4,1,2.2,19
380,5645,706.0,37,833,3,0,5,92000,3.0,0,1,4,1,3,2,0,0.7,15
381,18826,836.0,51,239,4,1,1,120000,4.0,0,1,4,0,12,4,0,2.0,16
382,22649,707.0,22,1389,4,1,1,142000,4.0,0,1,4,0,14,4,0,2.0,15
383,16590,862.0,22,808,7,1,1,42415,4.0,0,1,4,0,14,4,0,2.5,15
384,31988,394.0,55,425,9,0,2,51000,4.0,0,1,4,0,7,12,0,2.5,12
385,8624,966.0,10,910,9,1,5,19999,4.0,0,1,4,0,7,4,0,2.0,17
386,21012,456.0,55,425,9,0,2,89000,4.0,3,1,4,0,12,0,0,2.5,11
387,10663,1266.0,20,667,3,0,2,114000,4.0,0,1,4,1,14,8,0,1.5,12
389,13485,1481.0,58,775,3,0,5,161000,4.0,1,1,4,0,1,8,1,2.0,20
390,5331,1224.52,37,477,3,0,5,241589,4.0,3,1,4,1,13,5,0,1.3,23
391,7370,1638.81,40,1523,7,0,5,260000,4.0,1,1,4,0,12,6,0,1.8,26
392,11900,1677.0,15,1369,6,1,1,195000,6.0,1,1,2,0,15,4,1,2.0,23
393,17249,697.0,58,866,9,1,5,55000,4.0,2,1,4,0,1,10,1,1.8,11
394,4391,1169.05,37,1077,4,0,5,314000,3.0,1,0,2,1,12,2,0,0.7,20
395,17876,1661.0,15,347,3,1,2,120000,4.0,2,1,4,1,12,10,0,2.0,13
396,11604,1074.78,20,667,3,0,2,157000,4.0,2,1,4,1,14,2,0,1.3,16
397,13799,3754.67,4,192,9,1,5,240000,8.0,2,2,4,0,1,12,0,4.8,21
398,40769,1249.0,55,1183,4,0,5,76000,4.0,2,0,4,0,1,12,0,2.5,9
399,7997,1850.0,30,1198,4,1,2,244731,6.0,0,1,4,0,1,12,0,3.5,18
400,7840,4593.07,34,571,9,0,1,410918,2.0,1,1,4,0,14,2,0,2.5,31
401,14113,862.0,58,866,9,1,5,156800,4.0,0,1,4,0,2,12,0,2.5,15
402,11917,1113.65,20,667,3,0,2,188000,4.0,0,1,4,1,2,8,0,1.3,15
403,12777,640.0,22,1286,9,1,5,162558,4.0,0,1,4,0,1,4,0,2.0,13
404,18817,1221.06,55,1124,3,0,2,130000,4.0,0,1,4,0,11,12,0,1.5,13
405,23521,781.0,55,425,9,1,2,83000,4.0,3,1,4,0,12,10,0,2.5,14
406,22580,1286.0,3,1154,4,1,5,150400,6.0,2,0,4,0,7,7,0,3.2,16
408,12544,645.0,55,1116,3,0,2,284678,4.0,0,1,4,0,12,12,0,1.8,15
409,9722,473.0,7,523,9,0,5,121000,4.0,2,1,4,0,6,10,1,1.4,12
410,3450,831.0,22,1286,9,1,2,224349,4.0,0,1,4,0,7,0,0,2.4,15
411,1882,308.0,55,1116,3,1,2,263392,4.0,0,1,4,0,11,12,0,1.8,12
412,15991,1408.0,15,1369,6,0,1,280000,4.0,1,1,4,0,14,2,1,2.2,19
413,11133,394.0,55,425,9,1,2,179381,4.0,0,1,4,0,1,12,0,2.5,12
415,34184,1058.0,34,587,9,1,5,133000,6.0,0,2,4,0,1,12,0,3.5,14
416,21169,781.0,7,523,9,0,5,25304,4.0,0,1,4,0,3,8,1,1.4,8
417,7495,1090.0,7,446,4,1,1,71486,4.0,0,1,4,0,1,4,0,2.0,18
418,4861,645.0,30,403,3,1,2,95590,4.0,0,1,4,0,14,12,0,1.8,15
419,13485,765.0,22,1286,9,1,4,72369,4.0,0,1,4,0,12,4,0,2.0,11
420,81539,1935.0,30,776,4,1,5,155976,8.0,0,0,4,0,14,0,0,4.6,10
421,20005,531.0,22,617,9,1,5,147718,4.0,0,1,4,0,12,4,0,1.6,14
422,3000,2837.76,52,1057,2,0,5,1000,6.0,2,0,4,1,2,6,0,2.5,23
423,11917,1530.91,55,425,9,0,2,200000,4.0,3,1,4,0,7,12,0,2.4,19
424,84675,1078.96,34,763,9,1,5,4500,6.0,2,2,4,0,1,12,1,2.0,8
425,7840,1714.34,34,557,9,0,0,180003,4.0,1,2,4,0,1,4,0,2.0,28
426,627,586.0,30,403,3,1,2,192683,4.0,0,1,4,0,14,0,0,1.8,14
427,12570,761.0,7,910,9,1,5,152293,4.0,0,1,4,0,7,4,0,1.8,16
428,17249,4207.64,31,1028,4,1,4,464000,8.0,0,0,4,0,7,6,0,5.4,22
429,2800,4747.57,4,86,9,0,1,455680,6.0,1,2,4,0,2,4,0,2.4,38
430,6899,1565.52,34,307,9,0,0,0,4.0,1,1,4,0,1,4,0,1.8,29
431,14009,595.0,55,253,3,1,5,137350,4.0,0,1,4,0,12,4,0,1.5,11
433,8311,891.0,34,762,4,1,5,109555,4.0,0,1,4,0,14,0,0,2.0,10
434,23521,578.4,55,493,9,0,5,40000,4.0,0,1,4,0,6,16,0,1.8,12
435,25716,891.0,15,735,9,1,5,65000,4.0,2,1,4,0,12,12,1,2.0,10
436,21730,831.0,22,617,9,1,4,32510,4.0,0,1,4,0,2,4,0,1.6,9
437,80911,1325.0,22,808,7,1,1,25541,4.0,0,1,4,0,1,4,0,2.5,7
438,19369,707.0,22,784,1,1,5,153651,4.0,0,1,4,0,11,4,0,2.0,15
439,12544,1804.1,53,883,4,0,5,125000,4.0,1,0,2,0,6,4,0,1.3,26
440,25299,642.0,22,1389,4,1,1,160000,4.0,0,1,4,0,7,4,0,2.0,14
441,7213,880.0,7,523,9,1,1,28515,4.0,0,1,4,0,7,12,0,1.6,8
442,6899,531.0,7,289,3,1,5,94923,4.0,0,1,4,0,1,4,0,1.6,14
443,8154,1451.0,4,1497,4,1,5,147677,8.0,0,0,4,0,11,12,0,4.4,15
444,18817,645.0,55,1116,9,1,2,160000,4.0,2,1,4,0,12,12,0,1.8,15
445,61499,1077.0,22,1389,4,1,1,1217,4.0,0,1,4,0,2,4,0,2.0,7
446,17249,761.0,55,1116,9,0,2,256000,6.0,0,1,4,0,14,1,0,1.8,16
447,9879,1267.0,55,258,3,0,2,137000,4.0,0,1,4,1,12,6,0,1.5,13
448,4000,1310.62,57,4,9,1,5,1000,4.0,1,2,4,0,6,6,0,1.3,38
449,17249,644.41,55,1116,3,0,2,141000,4.0,0,1,4,0,7,6,0,1.8,15
450,51225,1017.0,22,1286,9,1,5,58414,4.0,0,1,4,0,12,4,0,2.0,9
451,49798,765.0,22,1259,4,1,1,93555,4.0,0,1,4,0,14,4,0,2.0,11
452,17249,585.0,22,617,9,1,5,64800,4.0,2,1,4,0,1,12,0,1.8,13
453,29166,446.77,15,645,4,1,5,127000,4.0,2,0,4,0,12,8,1,2.0,12
455,79971,1017.0,30,1025,4,1,5,35000,4.0,2,1,4,0,0,12,1,2.0,9
456,11604,993.0,40,264,2,0,1,27000,16.0,1,1,4,0,1,8,1,1.3,20
457,15681,5436.31,16,82,5,0,5,11111,6.0,1,2,4,0,1,0,0,2.4,49
458,2500,1927.51,44,911,9,0,5,32000,4.0,1,1,4,0,2,0,0,2.0,31
460,627,1079.0,22,617,9,1,5,47294,4.0,0,1,4,0,1,12,0,2.0,8
461,2274,247.0,20,854,3,1,2,149970,4.0,0,1,4,0,7,0,0,1.3,12
462,19444,692.88,58,866,9,1,5,102400,4.0,0,1,4,0,12,8,1,1.8,11
463,43592,1714.0,34,764,4,1,5,39814,6.0,0,2,4,0,1,0,0,3.5,9
464,15367,878.0,55,1116,3,0,2,174000,4.0,3,1,4,0,2,8,0,1.8,17
465,4861,1055.0,55,821,4,1,5,125605,6.0,0,0,4,0,1,12,0,3.5,13
466,14113,428.16,20,1271,10,0,2,150000,4.0,0,1,4,1,14,4,0,1.3,13
467,13564,642.0,7,1056,4,1,1,228570,4.0,0,1,4,0,7,4,0,2.0,14
468,17876,642.0,15,347,3,0,2,128205,4.0,0,1,4,0,12,10,0,2.0,14
469,10349,2746.72,34,321,9,1,5,2000,6.0,2,2,4,0,1,12,0,2.4,24
470,15000,1613.85,52,926,9,0,5,138000,6.0,2,0,4,0,1,8,0,3.0,18
471,12544,4126.48,34,583,9,1,5,205500,6.0,2,2,4,1,12,8,0,3.2,22
472,5600,1527.18,4,67,9,0,5,1000,4.0,1,2,4,0,7,2,0,1.8,30
473,14583,919.0,4,1477,4,1,1,229966,6.0,0,0,4,0,1,0,0,3.0,14
474,36827,1249.0,22,808,10,1,1,137000,4.0,0,1,4,0,14,4,0,2.5,9
475,21639,1172.0,55,821,9,1,2,368064,6.0,0,0,4,0,7,12,0,3.5,15
477,14113,4047.96,39,635,7,0,4,155000,6.0,2,0,4,1,5,4,0,3.5,23
478,40340,730.0,51,239,4,1,1,59272,4.0,0,1,4,0,14,4,0,1.6,10
479,10976,503.0,20,667,3,0,5,216000,4.0,2,1,4,0,7,12,0,1.5,14
480,25089,919.0,34,334,9,1,5,86000,6.0,2,0,4,0,14,12,0,3.0,14
482,18688,707.0,22,1259,4,1,1,143166,4.0,0,1,4,0,7,4,0,2.0,15
483,69935,1646.0,30,777,4,1,5,273493,8.0,0,0,4,0,12,0,0,4.6,11
484,28830,629.0,22,617,9,1,5,68243,4.0,0,1,4,0,12,4,0,1.6,11
485,42337,3418.09,30,777,4,1,0,180000,8.0,0,0,4,0,1,0,0,4.7,20
486,23834,697.0,15,1369,6,0,1,141000,4.0,1,1,4,0,14,2,1,2.2,14
487,16621,1172.0,34,587,9,1,1,119379,6.0,0,0,4,0,12,12,0,3.5,15
489,16000,333.49,15,347,3,0,2,272000,4.0,0,1,4,0,7,4,0,2.0,12
490,11917,530.0,22,617,9,1,5,31691,4.0,0,1,4,0,14,4,0,1.6,13
491,13485,1018.0,4,93,9,1,5,120000,6.0,2,0,4,0,1,12,0,3.0,15
492,862,2455.0,30,777,4,1,5,263190,8.0,0,0,4,0,14,0,0,4.7,18
493,15994,777.0,55,425,9,0,5,1440000,4.0,0,1,4,0,12,0,0,2.5,12
494,5175,3775.64,34,569,9,1,0,0,4.0,0,2,4,1,1,2,0,2.4,28
495,15367,1104.91,15,1350,9,1,4,290000,6.0,0,0,4,0,7,8,0,3.7,12
496,15994,583.0,22,1412,3,0,5,73600,4.0,1,1,2,0,4,6,0,1.6,15
497,11917,641.0,7,1056,4,1,1,79749,4.0,0,1,4,0,12,4,0,2.0,14
498,18817,609.0,55,425,9,1,2,35058,4.0,0,1,4,0,14,12,0,2.5,8
499,1568,749.0,7,642,4,1,5,251514,4.0,0,1,4,0,1,12,0,2.4,12
500,21953,751.0,22,1286,9,0,2,20000,2.0,2,1,4,1,1,4,1,2.4,13
501,13808,891.0,22,1286,9,1,4,38206,4.0,0,1,4,0,14,4,0,2.0,10
503,16151,586.0,55,1116,3,0,2,110990,4.0,0,1,4,0,12,8,0,1.8,14
504,3300,1398.09,44,1395,3,0,5,777,4.0,1,1,2,0,10,4,0,1.2,25
505,22947,836.0,22,1389,4,1,1,171344,4.0,0,1,4,0,7,4,0,2.0,16
506,40769,919.0,4,161,9,1,5,58450,6.0,2,2,4,0,7,12,0,3.0,14
507,7840,585.0,30,403,3,1,2,65989,4.0,0,1,4,0,12,0,0,1.8,13
508,9408,4815.08,37,1073,4,0,0,430000,6.0,1,0,4,0,2,0,0,3.0,33
509,25089,777.0,55,425,9,1,5,125000,4.0,2,1,4,0,7,12,0,2.5,12
511,10976,4981.02,34,1236,9,1,5,167000,8.0,0,2,4,0,1,8,0,5.0,29
512,5488,394.0,55,425,9,1,2,109798,4.0,0,1,4,0,14,12,0,2.5,12
513,5000,1512.17,4,67,1,0,5,545654,4.0,1,2,2,0,1,4,0,1.8,29
514,9722,1111.0,55,1444,3,0,5,130000,4.0,0,0,4,1,14,4,0,1.3,14
515,16621,1511.0,22,784,1,1,5,151977,4.0,0,1,4,0,2,4,0,3.8,16
516,13956,603.0,30,1203,4,1,2,143619,6.0,0,0,4,0,1,12,0,3.5,11
517,9418,765.0,22,1286,9,1,5,676825,4.0,0,1,4,0,14,4,0,2.0,11
518,24415,642.0,51,902,4,1,1,135490,4.0,0,1,4,0,1,4,0,2.0,14
519,3763,1950.11,4,137,9,0,5,199000,6.0,1,2,4,0,14,0,0,2.0,37
521,10036,2251.95,4,142,9,1,5,320000,6.0,2,2,4,0,1,4,0,2.5,26
522,1725,584.0,22,617,9,1,5,107155,4.0,0,1,4,0,1,12,0,1.8,12
523,549,584.0,22,617,9,1,5,140082,4.0,0,1,4,0,1,12,0,1.8,12
525,5645,1928.4,40,1403,10,0,5,200000,4.0,1,1,4,0,14,4,0,2.0,29
526,10976,1266.0,55,493,9,0,2,100000,4.0,3,1,4,1,12,8,0,1.5,12
527,4547,1598.0,34,958,4,1,1,213998,6.0,0,0,4,0,12,12,0,3.0,18
528,21285,502.0,55,253,3,1,5,52500,4.0,0,1,4,0,2,4,0,1.5,13
529,29793,1053.0,34,587,9,1,1,219030,6.0,0,0,4,0,1,12,0,3.5,12
530,706,1646.0,30,776,4,1,5,102907,8.0,0,0,4,0,1,0,0,4.6,11
531,862,333.0,15,725,9,1,2,186048,4.0,0,1,4,0,1,0,0,2.0,12
533,19130,836.0,3,219,9,1,5,168000,4.0,0,0,4,0,12,12,0,2.0,16
534,1900,2738.49,15,782,7,0,5,11111,5.0,0,1,4,0,2,6,0,2.2,25
535,35570,877.0,22,1389,4,1,1,97880,4.0,0,1,4,0,14,4,0,1.7,9
536,8781,503.0,55,1124,3,0,2,175000,4.0,0,1,4,0,1,10,0,1.5,14
537,12544,986.0,53,900,9,0,5,263157,4.0,2,1,4,0,1,0,0,2.4,16
538,24148,749.0,22,1389,4,1,5,128000,4.0,2,0,4,0,11,8,0,2.4,12
539,706,585.0,55,1116,3,1,2,105328,4.0,0,1,4,0,14,12,0,1.8,13
540,22580,308.0,55,1116,9,1,2,160000,4.0,0,1,4,0,1,10,0,1.8,12
541,4861,779.0,55,425,9,1,2,136861,4.0,0,1,4,0,2,12,0,2.5,13
542,12858,843.0,55,1116,9,0,2,210452,4.0,3,1,4,0,12,8,0,1.5,18
543,8154,1236.0,20,667,9,0,5,185000,4.0,0,1,4,1,1,2,0,1.3,15
544,1800,1515.6,58,794,3,0,5,30000,4.0,0,1,4,1,11,4,0,1.8,28
545,4861,333.0,15,725,9,1,2,137328,4.0,0,1,4,0,12,0,0,2.0,12
546,36065,1018.0,4,1477,4,1,5,129600,6.0,2,0,4,0,1,12,1,3.0,15
548,17876,1077.0,55,366,4,1,5,19968,4.0,0,1,4,0,14,12,0,2.0,7
549,18189,639.0,4,90,9,1,1,250491,4.0,0,2,4,0,14,12,0,2.0,12
550,24775,556.81,15,725,9,1,5,46000,4.0,2,1,4,0,14,8,1,1.6,13
551,15257,707.0,22,1286,9,1,5,163374,4.0,0,1,4,0,7,4,0,2.0,15
552,16900,1141.0,20,634,10,0,5,120000,4.0,0,0,4,0,1,6,0,2.4,17
553,14740,397.0,9,353,3,0,5,233700,4.0,1,1,4,0,14,6,0,1.0,15
554,10976,2003.09,39,1463,4,1,5,121856,4.0,0,0,4,1,0,6,0,2.0,22
555,22825,642.0,7,1056,4,1,1,137433,4.0,0,1,4,0,14,4,0,2.0,14
556,12544,530.0,27,1190,9,0,5,137000,4.0,0,1,4,0,1,4,0,1.6,13
557,16935,353.0,30,403,3,1,2,94949,4.0,0,1,4,0,14,0,0,1.8,11
558,20385,1111.75,15,1020,1,1,5,111111,6.0,1,2,2,0,1,12,0,3.7,13
559,10976,4920.47,29,551,4,0,1,200000,4.0,1,0,4,1,2,0,1,2.5,31
560,38213,1079.0,20,471,9,1,5,0,4.0,0,1,4,0,14,4,0,2.0,8
561,44134,730.0,51,239,4,1,1,48910,4.0,0,1,4,0,14,4,0,1.6,10
562,8467,3475.38,34,321,9,1,5,0,6.0,2,2,4,0,12,8,0,2.6,25
564,4391,2831.56,58,1417,9,0,1,85000,4.0,1,1,4,0,1,1,1,1.9,32
565,7213,2301.82,34,311,1,0,5,183000,4.0,2,2,2,1,1,4,0,2.0,25
566,9565,784.0,20,471,9,1,5,58282,4.0,0,1,4,0,14,12,0,1.5,9
568,12544,1024.0,58,866,9,1,5,110000,4.0,2,1,4,0,12,6,0,2.5,16
569,24148,3007.59,4,1477,4,1,5,210000,8.0,2,0,4,0,1,8,0,4.8,19
570,6272,1357.0,40,264,10,0,5,171000,4.0,1,1,4,0,14,0,0,1.6,22
572,18817,3431.6,4,151,9,1,5,170000,6.0,2,2,4,0,2,8,1,3.0,21
574,10663,1236.0,20,667,9,1,2,127000,4.0,3,1,4,1,1,2,0,1.3,15
575,44247,765.0,22,1259,4,1,1,153958,4.0,0,1,4,0,14,4,0,2.0,11
576,9408,2292.45,4,86,1,1,5,346080,6.0,2,2,2,0,1,6,0,2.5,22
577,19444,650.0,58,866,9,0,5,36000,4.0,2,1,4,0,7,6,1,1.4,10
578,11917,993.76,55,1116,9,0,2,200000,4.0,0,1,4,0,7,0,0,1.8,18
579,75266,1397.48,34,971,4,1,5,167000,8.0,2,0,4,0,1,10,1,4.7,14
580,54157,900.0,20,471,9,1,5,78006,4.0,0,1,4,0,8,4,0,2.4,11
581,49889,770.0,22,1389,4,1,1,71867,4.0,0,1,4,0,1,4,0,1.7,10
582,9408,988.0,55,1116,3,0,2,113000,4.0,0,1,4,0,13,8,0,1.5,19
583,23834,810.0,55,496,3,0,5,102500,4.0,0,1,4,0,14,10,0,1.8,10
584,22894,779.0,55,425,9,0,5,101000,4.0,2,1,4,0,1,10,0,2.5,13
585,10976,3036.0,34,383,1,0,5,89000,4.0,2,2,2,1,12,10,0,2.4,22
586,5604,922.0,10,910,9,1,5,44521,4.0,0,1,4,0,12,4,0,1.9,17
587,17876,530.0,15,694,9,1,5,160000,4.0,2,1,4,0,1,4,0,1.6,13
588,18189,586.0,22,617,9,1,5,136000,4.0,2,1,4,0,1,8,0,1.8,14
590,10976,1266.0,20,667,3,0,2,121000,4.0,3,1,4,1,12,0,0,1.5,12
591,27911,530.0,36,486,1,1,5,56000,4.0,1,1,2,0,12,10,1,1.6,13
592,6429,1438.0,40,481,2,0,1,171339,4.0,1,1,2,0,14,2,0,1.7,23
594,40769,1091.0,55,1174,4,0,5,99200,4.0,2,0,4,0,1,10,0,2.5,10
595,7840,2239.0,4,137,9,1,0,260000,6.0,2,2,4,0,12,8,0,2.5,23
596,25089,1086.81,12,465,1,0,5,112000,6.0,2,2,2,0,7,6,0,3.6,14
597,10976,1928.11,34,557,9,0,0,0,4.0,1,2,4,0,1,2,0,2.0,33
598,7213,2021.74,34,315,9,1,5,444000,4.0,0,1,4,0,1,6,0,2.2,31
599,22894,1211.0,4,90,1,1,5,157000,6.0,2,0,2,0,1,8,0,3.0,16
600,7840,2237.17,34,307,9,0,5,136000,4.0,2,2,4,1,2,6,0,2.0,26
601,784,1646.0,30,776,9,1,5,129931,8.0,0,0,4,0,1,0,0,4.6,11
602,12231,765.0,22,1286,9,1,4,348486,4.0,0,1,4,0,12,4,0,2.0,11
603,11917,5463.47,30,1196,4,1,5,201000,6.0,0,0,4,0,12,8,1,3.0,24
604,51746,1249.0,55,1174,4,1,5,34454,4.0,0,1,4,0,4,12,0,2.5,9
605,17035,707.0,22,1286,9,1,5,200867,4.0,0,1,4,0,1,4,0,2.0,15
606,3100,4157.54,3,212,9,1,5,11111,6.0,0,0,4,0,2,6,0,3.0,24
608,27654,629.0,22,617,9,1,5,87534,4.0,0,1,4,0,7,4,0,1.6,11
609,17719,640.0,27,1045,9,1,5,91000,4.0,0,1,4,0,14,8,1,2.0,13
611,14081,1024.0,22,808,7,1,1,124850,4.0,0,1,4,0,14,4,0,2.5,16
612,706,639.0,3,212,9,1,5,162032,4.0,0,1,4,0,1,0,0,2.0,12
614,2666,900.0,22,1286,9,1,5,234618,4.0,0,1,4,0,11,12,0,2.4,11
615,23994,730.0,7,1056,4,1,1,125774,4.0,0,1,4,0,14,4,0,1.6,10
616,13172,1923.37,4,72,9,0,5,190000,6.0,2,2,4,0,14,5,0,2.2,23
617,14740,645.0,55,1116,3,0,2,161000,4.0,3,1,4,0,2,11,0,1.8,15
618,59586,1136.18,55,1174,4,0,5,32000,6.0,0,1,4,0,14,10,0,2.5,9
619,18817,397.0,55,1116,9,1,2,80000,4.0,2,1,4,0,7,12,0,1.8,10
620,11563,687.0,22,617,9,1,5,130814,4.0,0,1,4,0,12,4,0,1.6,16
621,45376,891.0,22,1259,4,1,1,109446,4.0,0,1,4,0,14,4,0,2.0,10
622,15681,1987.61,55,1174,4,0,5,140000,4.0,1,0,4,0,12,8,0,2.0,24
623,33707,877.0,22,1389,4,1,1,143544,4.0,0,1,4,0,14,4,0,1.7,9
624,12544,3670.55,15,1369,6,0,1,0,4.0,1,2,2,0,14,0,0,2.4,27
625,11604,639.0,22,1286,9,1,4,418369,4.0,0,1,4,0,12,4,0,2.0,12
626,6800,3038.13,4,142,9,0,0,157000,6.0,1,2,4,0,2,4,0,2.5,26
627,17876,530.0,22,617,9,0,5,84800,4.0,2,1,4,0,12,8,0,1.6,13
629,18189,2483.46,34,587,9,1,5,220000,6.0,2,2,4,0,12,12,0,3.5,20
630,28225,1748.65,30,1200,4,1,2,119000,6.0,0,0,4,0,2,10,0,3.3,18
631,2509,1454.95,55,502,7,0,1,112000,4.0,1,1,4,0,1,4,1,2.2,19
632,44247,1091.0,22,808,10,1,1,51831,4.0,0,1,4,0,7,4,0,2.5,10
633,71503,607.0,55,425,9,0,2,3000,4.0,2,1,4,0,7,8,1,2.5,7
634,7213,1518.96,37,1075,4,0,5,200000,4.0,0,0,2,0,12,2,0,1.8,28
635,4077,1363.0,30,776,4,1,5,150909,8.0,0,0,4,0,1,0,0,4.6,14
636,6586,2354.47,34,557,9,1,5,318406,4.0,1,2,4,0,2,6,0,2.0,27
637,15681,1598.0,4,150,9,1,5,190000,6.0,2,2,4,0,1,6,0,3.0,18
638,3763,1714.0,55,1348,9,1,5,174827,6.0,0,0,4,0,12,12,0,3.5,9
640,13172,891.0,22,1286,9,1,4,547288,4.0,0,1,4,0,8,4,0,2.0,10
641,6586,639.0,3,212,9,1,5,123640,4.0,0,0,4,0,2,12,0,2.0,12
642,47042,1017.0,3,1154,4,1,5,75186,4.0,0,0,4,0,1,0,0,2.0,9
643,5865,966.0,10,910,9,1,1,39031,4.0,0,1,4,0,2,4,0,2.0,17
644,20883,707.0,51,239,4,1,1,102000,4.0,0,1,4,0,1,4,0,2.0,15
645,10976,1296.0,20,1038,7,0,4,20000,4.0,3,1,4,1,7,6,0,2.4,18
646,23521,1170.49,37,904,8,0,1,175000,4.0,1,0,4,0,14,2,0,2.4,16
647,25402,638.0,51,1188,4,1,1,67861,4.0,0,1,4,0,4,4,0,2.0,12
648,9095,1236.0,20,667,3,0,2,14590,4.0,0,1,4,1,7,0,0,1.3,15
